Student ID,English,History,Math,Physical Education,Science,Average,WeightedAverage,Status
6167,95,65,50,50,85,69.0,74.0,Fail
6168,75,75,65,85,75,75.0,71.0,Fail
6169,75,65,95,85,75,79.0,83.0,Pass
6170,75,85,85,95,65,81.0,76.0,Pass
6171,75,95,85,95,85,87.0,82.0,Pass
6172,50,95,85,50,85,73.0,74.5,Fail
6173,50,50,75,65,65,61.0,64.5,Fail
6174,50,65,50,50,85,60.0,60.5,Fail
6175,65,75,95,65,75,75.0,80.0,Pass
6176,75,65,50,65,95,70.0,71.0,Fail
6177,85,50,75,65,50,65.0,70.5,Fail
6178,95,75,95,50,65,76.0,86.0,Pass
6179,50,95,95,75,65,76.0,72.5,Fail
6180,75,75,50,65,95,72.0,71.0,Fail
6181,75,50,85,50,95,71.0,85.0,Pass
6182,50,85,95,95,85,82.0,78.5,Pass
6183,95,65,50,65,95,74.0,77.0,Pass
6184,85,85,85,50,75,76.0,82.0,Pass
6185,65,65,85,50,50,63.0,68.5,Fail
6186,65,50,65,85,85,70.0,71.0,Fail
6187,85,50,75,95,85,78.0,81.0,Pass
6188,65,50,95,75,65,70.0,77.0,Pass
6189,65,85,65,95,75,77.0,68.0,Fail
6190,85,85,95,95,50,82.0,78.5,Pass
6191,75,95,85,95,85,87.0,82.0,Pass
6192,75,65,85,95,65,77.0,76.0,Pass
6193,95,95,75,75,95,87.0,87.0,Pass
6194,50,75,65,75,50,63.0,56.0,Fail
6195,50,75,75,75,85,72.0,70.5,Fail
6196,75,75,75,50,75,70.0,75.0,Pass
6197,75,85,75,65,65,73.0,72.0,Fail
6198,95,65,50,50,85,69.0,74.0,Fail
6199,95,65,50,75,95,76.0,77.0,Pass
6200,75,50,65,65,75,66.0,71.0,Fail
6201,50,65,50,85,95,69.0,63.5,Fail
6202,50,85,95,95,65,78.0,72.5,Fail
6203,65,95,95,75,75,81.0,80.0,Pass
6204,50,50,85,75,50,62.0,64.0,Fail
6205,50,85,95,65,85,76.0,78.5,Pass
6206,85,75,95,75,85,83.0,89.0,Pass
6207,85,95,50,65,65,72.0,65.0,Fail
6208,95,65,85,95,50,78.0,77.5,Pass
6209,65,85,50,85,65,70.0,59.0,Fail
6210,95,85,85,75,75,83.0,85.0,Pass
6211,65,65,50,75,85,68.0,65.0,Fail
6212,75,75,85,50,95,76.0,85.0,Pass
6213,65,65,95,65,85,75.0,83.0,Pass
6214,75,50,65,95,95,76.0,77.0,Pass
6215,75,75,50,95,50,69.0,57.5,Fail
6216,75,65,50,65,95,70.0,71.0,Fail
6217,85,95,75,50,75,76.0,78.0,Pass
6218,85,65,85,50,65,70.0,79.0,Pass
6219,65,50,50,65,75,61.0,62.0,Fail
6220,50,75,50,85,65,65.0,54.5,Fail
6221,65,95,95,85,95,87.0,86.0,Pass
6222,85,65,85,50,75,72.0,82.0,Pass
6223,65,85,85,65,95,79.0,82.0,Pass
6224,95,75,50,85,65,74.0,68.0,Fail
6225,65,50,65,95,50,65.0,60.5,Fail
6226,85,50,85,50,50,64.0,74.5,Fail
6227,95,85,85,65,50,76.0,77.5,Pass
6228,85,85,85,65,95,83.0,88.0,Pass
6229,85,95,65,95,95,87.0,80.0,Pass
6230,50,50,95,85,75,71.0,75.5,Pass
6231,50,85,65,85,85,74.0,66.5,Fail
6232,50,85,50,65,75,65.0,57.5,Fail
6233,75,75,50,65,95,72.0,71.0,Fail
6234,75,50,85,50,50,62.0,71.5,Fail
6235,50,75,85,85,85,76.0,74.5,Fail
6236,85,85,95,85,95,89.0,92.0,Pass
6237,75,95,75,65,50,72.0,67.5,Fail
6238,85,75,50,65,95,74.0,74.0,Fail
6239,95,65,75,95,95,85.0,87.0,Pass
6240,65,65,95,95,65,77.0,77.0,Pass
6241,95,95,85,75,65,83.0,82.0,Pass
6242,75,65,50,85,85,72.0,68.0,Fail
6243,50,85,75,50,75,67.0,67.5,Fail
6244,65,50,75,65,50,61.0,64.5,Fail
6245,50,50,75,50,85,62.0,70.5,Fail
6246,85,65,95,50,50,69.0,78.5,Pass
6247,75,95,50,75,95,78.0,71.0,Fail
6248,65,75,95,50,95,76.0,86.0,Pass
6249,85,75,75,95,65,79.0,75.0,Pass
6250,65,85,65,95,50,72.0,60.5,Fail
6251,95,85,65,65,95,81.0,83.0,Pass
6252,95,95,65,50,50,71.0,69.5,Fail
6253,65,85,85,65,85,77.0,79.0,Pass
6254,65,95,75,95,85,83.0,75.0,Pass
6255,95,75,75,85,50,76.0,73.5,Fail
6256,85,65,95,95,95,87.0,92.0,Pass
6257,65,50,95,65,95,74.0,86.0,Pass
6258,85,50,95,95,85,82.0,89.0,Pass
6259,50,75,85,75,50,67.0,64.0,Fail
6260,65,85,50,75,65,68.0,59.0,Fail
6261,50,75,65,95,50,67.0,56.0,Fail
6262,85,65,50,50,95,69.0,74.0,Fail
6263,50,65,85,85,75,72.0,71.5,Fail
6264,95,65,85,65,85,79.0,88.0,Pass
6265,95,85,75,85,75,83.0,81.0,Pass
6266,50,50,50,75,75,60.0,57.5,Fail
6267,85,50,85,75,95,78.0,88.0,Pass
6268,65,50,75,65,95,70.0,78.0,Pass
6269,85,75,95,50,75,76.0,86.0,Pass
6270,65,65,50,50,95,65.0,68.0,Fail
6271,85,85,95,65,75,81.0,86.0,Pass
6272,85,85,85,50,65,74.0,79.0,Pass
6273,85,85,85,65,85,81.0,85.0,Pass
6274,75,85,85,50,95,78.0,85.0,Pass
6275,75,75,50,75,95,74.0,71.0,Fail
6276,65,65,65,75,95,73.0,74.0,Fail
6277,95,75,75,75,50,74.0,73.5,Fail
6278,95,50,85,75,65,74.0,82.0,Pass
6279,75,85,75,50,75,72.0,75.0,Pass
6280,50,75,50,50,85,62.0,60.5,Fail
6281,95,75,85,50,65,74.0,82.0,Pass
6282,75,65,75,50,95,72.0,81.0,Pass
6283,75,65,65,95,65,73.0,68.0,Fail
6284,50,65,85,95,75,74.0,71.5,Fail
6285,95,75,50,65,50,67.0,63.5,Fail
6286,75,50,95,85,85,78.0,86.0,Pass
6287,85,85,65,50,75,72.0,74.0,Fail
6288,95,85,85,50,50,73.0,77.5,Pass
6289,50,85,85,50,85,71.0,74.5,Fail
6290,50,95,85,65,65,72.0,68.5,Fail
6291,85,75,75,65,50,70.0,70.5,Fail
6292,75,95,95,85,95,89.0,89.0,Pass
6293,85,65,50,85,75,72.0,68.0,Fail
6294,50,75,65,50,75,63.0,63.5,Fail
6295,65,50,65,75,75,66.0,68.0,Fail
6296,85,85,85,85,65,81.0,79.0,Pass
6297,75,65,65,95,95,79.0,77.0,Pass
6298,65,75,85,50,50,65.0,68.5,Fail
6299,65,75,75,65,65,69.0,69.0,Fail
6300,50,95,95,95,65,80.0,72.5,Fail
6301,75,75,85,95,65,79.0,76.0,Pass
6302,50,50,50,85,50,57.0,50.0,Fail
6303,85,95,75,75,65,79.0,75.0,Pass
6304,65,75,65,85,75,73.0,68.0,Fail
6305,95,85,85,50,85,80.0,88.0,Pass
6306,95,65,95,50,75,76.0,89.0,Pass
6307,95,65,65,50,95,74.0,83.0,Pass
6308,85,75,85,85,65,79.0,79.0,Pass
6309,75,50,65,50,50,58.0,63.5,Fail
6310,75,65,85,65,50,68.0,71.5,Fail
6311,65,95,95,95,75,85.0,80.0,Pass
6312,50,95,75,95,50,73.0,60.0,Fail
6313,50,65,95,50,65,65.0,72.5,Fail
6314,75,50,65,75,50,63.0,63.5,Fail
6315,75,85,95,50,50,71.0,75.5,Pass
6316,95,95,95,95,75,91.0,89.0,Pass
6317,75,95,65,75,65,75.0,68.0,Fail
6318,85,85,95,75,95,87.0,92.0,Pass
6319,75,95,85,85,65,81.0,76.0,Pass
6320,85,65,65,65,95,75.0,80.0,Pass
6321,65,85,50,85,50,67.0,54.5,Fail
6322,65,50,65,85,85,70.0,71.0,Fail
6323,50,65,85,95,95,78.0,77.5,Pass
6324,75,75,85,65,75,75.0,79.0,Pass
6325,65,65,85,50,95,72.0,82.0,Pass
6326,65,50,85,75,65,68.0,73.0,Fail
6327,95,75,95,85,95,89.0,95.0,Pass
6328,75,85,95,75,85,83.0,86.0,Pass
6329,75,95,50,85,65,74.0,62.0,Fail
6330,85,75,65,50,95,74.0,80.0,Pass
6331,65,95,75,75,85,79.0,75.0,Pass
6332,95,85,95,85,75,87.0,89.0,Pass
6333,85,65,65,95,95,81.0,80.0,Pass
6334,95,50,75,65,95,76.0,87.0,Pass
6335,85,75,65,50,50,65.0,66.5,Fail
6336,50,95,85,95,75,80.0,71.5,Fail
6337,75,65,95,95,95,85.0,89.0,Pass
6338,75,75,85,75,65,75.0,76.0,Pass
6339,85,50,95,65,75,74.0,86.0,Pass
6340,85,75,95,75,75,81.0,86.0,Pass
6341,85,75,50,50,65,65.0,65.0,Fail
6342,75,50,65,65,75,66.0,71.0,Fail
6343,85,95,75,75,95,85.0,84.0,Pass
6344,65,95,65,85,85,79.0,71.0,Fail
6345,65,95,65,65,85,75.0,71.0,Fail
6346,50,65,95,95,50,71.0,68.0,Fail
6347,50,75,95,85,75,76.0,75.5,Pass
6348,95,65,75,65,85,77.0,84.0,Pass
6349,50,95,75,50,65,67.0,64.5,Fail
6350,50,50,95,65,65,65.0,72.5,Fail
6351,95,65,65,65,50,68.0,69.5,Fail
6352,95,50,65,85,75,74.0,77.0,Pass
6353,75,85,85,50,75,74.0,79.0,Pass
6354,95,95,65,85,50,78.0,69.5,Fail
6355,85,65,50,95,85,76.0,71.0,Fail
6356,85,75,85,85,85,83.0,85.0,Pass
6357,95,85,95,50,65,78.0,86.0,Pass
6358,65,75,95,75,65,75.0,77.0,Pass
6359,50,95,75,75,85,76.0,70.5,Fail
6360,75,50,65,65,65,64.0,68.0,Fail
6361,50,85,85,75,65,72.0,68.5,Fail
6362,65,75,65,75,75,71.0,68.0,Fail
6363,95,75,65,85,50,74.0,69.5,Fail
6364,65,85,85,85,65,77.0,73.0,Fail
6365,95,50,65,50,85,69.0,80.0,Pass
6366,50,85,85,65,65,70.0,68.5,Fail
6367,85,95,65,65,75,77.0,74.0,Fail
6368,95,75,50,65,50,67.0,63.5,Fail
6369,75,75,50,75,95,74.0,71.0,Fail
6370,50,65,50,85,85,67.0,60.5,Fail
6371,95,50,85,50,50,66.0,77.5,Pass
6372,95,50,50,65,75,67.0,71.0,Fail
6373,75,75,65,50,50,63.0,63.5,Fail
6374,85,65,95,50,85,76.0,89.0,Pass
6375,85,50,85,65,75,72.0,82.0,Pass
6376,75,95,85,65,95,83.0,85.0,Pass
6377,75,95,50,85,50,71.0,57.5,Fail
6378,95,65,75,65,65,73.0,78.0,Pass
6379,65,75,50,75,85,70.0,65.0,Fail
6380,85,50,85,85,50,71.0,74.5,Fail
6381,65,85,75,75,75,75.0,72.0,Fail
6382,75,85,95,95,95,89.0,89.0,Pass
6383,65,75,85,50,75,70.0,76.0,Pass
6384,85,95,85,95,50,82.0,74.5,Fail
6385,75,95,95,95,95,91.0,89.0,Pass
6386,50,75,50,95,75,69.0,57.5,Fail
6387,85,95,50,95,75,80.0,68.0,Fail
6388,85,65,95,95,65,81.0,83.0,Pass
6389,50,85,50,75,50,62.0,50.0,Fail
6390,95,95,65,75,85,83.0,80.0,Pass
6391,50,85,75,50,65,65.0,64.5,Fail
6392,65,75,75,85,95,79.0,78.0,Pass
6393,50,50,65,85,85,67.0,66.5,Fail
6394,85,65,75,85,50,72.0,70.5,Fail
6395,65,75,95,65,95,79.0,86.0,Pass
6396,85,50,65,75,50,65.0,66.5,Fail
6397,65,95,50,95,65,74.0,59.0,Fail
6398,50,65,85,50,75,65.0,71.5,Fail
6399,75,95,85,65,95,83.0,85.0,Pass
6400,50,50,50,85,50,57.0,50.0,Fail
6401,95,75,75,75,65,77.0,78.0,Pass
6402,75,85,95,50,75,76.0,83.0,Pass
6403,50,50,65,85,75,65.0,63.5,Fail
6404,50,95,85,95,85,82.0,74.5,Fail
6405,75,50,85,85,75,74.0,79.0,Pass
6406,95,95,65,65,65,77.0,74.0,Fail
6407,65,95,65,50,50,65.0,60.5,Fail
6408,65,85,65,50,85,70.0,71.0,Fail
6409,50,95,65,65,65,68.0,60.5,Fail
6410,85,85,95,85,65,83.0,83.0,Pass
6411,85,85,75,50,75,74.0,78.0,Pass
6412,65,50,75,95,65,70.0,69.0,Fail
6413,65,50,75,65,95,70.0,78.0,Pass
6414,65,75,85,65,50,68.0,68.5,Fail
6415,65,75,85,95,95,83.0,82.0,Pass
6416,85,85,75,95,95,87.0,84.0,Pass
6417,85,75,65,65,85,75.0,77.0,Pass
6418,95,65,75,75,95,81.0,87.0,Pass
6419,85,95,95,75,95,89.0,92.0,Pass
6420,65,75,95,65,50,70.0,72.5,Fail
6421,95,75,85,75,65,79.0,82.0,Pass
6422,65,50,85,95,50,69.0,68.5,Fail
6423,65,75,65,95,85,77.0,71.0,Fail
6424,50,65,85,75,50,65.0,64.0,Fail
6425,65,75,75,65,50,66.0,64.5,Fail
6426,50,50,75,85,65,65.0,64.5,Fail
6427,65,95,85,65,75,77.0,76.0,Pass
6428,75,85,65,85,65,75.0,68.0,Fail
6429,95,85,85,65,50,76.0,77.5,Pass
6430,50,50,75,75,75,65.0,67.5,Fail
6431,75,50,85,95,95,80.0,85.0,Pass
6432,75,85,50,75,65,70.0,62.0,Fail
6433,75,50,95,85,50,71.0,75.5,Pass
6434,75,65,95,95,85,83.0,86.0,Pass
6435,95,95,65,65,65,77.0,74.0,Fail
6436,85,65,65,75,50,68.0,66.5,Fail
6437,65,50,50,50,95,62.0,68.0,Fail
6438,85,95,50,65,65,72.0,65.0,Fail
6439,65,65,65,75,65,67.0,65.0,Fail
6440,65,50,85,50,95,69.0,82.0,Pass
6441,65,85,75,50,50,65.0,64.5,Fail
6442,50,85,85,85,65,74.0,68.5,Fail
6443,75,75,75,50,50,65.0,67.5,Fail
6444,50,75,95,75,95,78.0,81.5,Pass
6445,85,75,65,95,65,77.0,71.0,Fail
6446,85,85,95,95,85,89.0,89.0,Pass
6447,75,50,95,75,50,69.0,75.5,Pass
6448,95,95,65,95,50,80.0,69.5,Fail
6449,85,85,75,75,85,81.0,81.0,Pass
6450,85,95,50,75,65,74.0,65.0,Fail
6451,95,85,85,50,50,73.0,77.5,Pass
6452,75,95,50,85,65,74.0,62.0,Fail
6453,85,95,75,85,65,81.0,75.0,Pass
6454,50,95,65,85,65,72.0,60.5,Fail
6455,65,65,85,95,65,75.0,73.0,Fail
6456,50,50,95,75,65,67.0,72.5,Fail
6457,85,65,85,65,95,79.0,88.0,Pass
6458,85,75,75,65,95,79.0,84.0,Pass
6459,75,65,75,95,75,77.0,75.0,Pass
6460,75,95,65,75,95,81.0,77.0,Pass
6461,75,75,85,50,75,72.0,79.0,Pass
6462,85,85,95,95,85,89.0,89.0,Pass
6463,75,95,95,75,95,87.0,89.0,Pass
6464,50,95,95,75,65,76.0,72.5,Fail
6465,65,75,75,65,95,75.0,78.0,Pass
6466,75,85,95,85,65,81.0,80.0,Pass
6467,85,65,95,85,95,85.0,92.0,Pass
6468,85,85,65,85,75,79.0,74.0,Fail
6469,95,75,85,50,95,80.0,91.0,Pass
6470,75,50,75,75,65,68.0,72.0,Fail
6471,50,95,75,75,75,74.0,67.5,Fail
6472,65,75,50,75,65,66.0,59.0,Fail
6473,85,95,75,85,65,81.0,75.0,Pass
6474,85,85,65,75,65,75.0,71.0,Fail
6475,95,95,65,65,85,81.0,80.0,Pass
6476,95,75,85,65,85,81.0,88.0,Pass
6477,75,65,50,50,95,67.0,71.0,Fail
6478,75,75,85,50,75,72.0,79.0,Pass
6479,95,50,85,50,65,69.0,82.0,Pass
6480,50,85,65,75,85,72.0,66.5,Fail
6481,75,50,85,65,85,72.0,82.0,Pass
6482,85,95,85,50,75,78.0,82.0,Pass
6483,75,95,95,85,95,89.0,89.0,Pass
6484,75,50,65,95,65,70.0,68.0,Fail
6485,75,65,65,95,65,73.0,68.0,Fail
6486,75,75,95,50,50,69.0,75.5,Pass
6487,75,85,85,95,50,78.0,71.5,Fail
6488,75,50,50,75,50,60.0,57.5,Fail
6489,65,85,50,85,65,70.0,59.0,Fail
6490,85,85,65,75,50,72.0,66.5,Fail
6491,75,50,50,65,50,58.0,57.5,Fail
6492,65,85,50,50,65,63.0,59.0,Fail
6493,65,95,65,50,75,70.0,68.0,Fail
6494,65,50,95,95,50,71.0,72.5,Fail
6495,95,65,85,95,75,83.0,85.0,Pass
6496,65,85,95,75,85,81.0,83.0,Pass
6497,65,65,85,85,75,75.0,76.0,Pass
6498,50,50,95,85,95,75.0,81.5,Pass
6499,50,95,85,75,50,71.0,64.0,Fail
6500,75,95,85,85,75,83.0,79.0,Pass
6501,50,50,95,85,75,71.0,75.5,Pass
6502,95,65,50,50,75,67.0,71.0,Fail
6503,85,95,65,85,95,85.0,80.0,Pass
6504,95,85,65,95,95,87.0,83.0,Pass
6505,65,95,75,95,50,76.0,64.5,Fail
6506,85,65,85,95,95,85.0,88.0,Pass
6507,50,65,85,65,95,72.0,77.5,Pass
6508,85,85,75,95,75,83.0,78.0,Pass
6509,95,65,50,95,95,80.0,77.0,Pass
6510,50,50,65,95,75,67.0,63.5,Fail
6511,50,95,50,50,75,64.0,57.5,Fail
6512,95,75,50,95,85,80.0,74.0,Fail
6513,65,85,75,95,95,83.0,78.0,Pass
6514,75,95,95,50,75,78.0,83.0,Pass
6515,50,75,50,75,85,67.0,60.5,Fail
6516,95,95,75,75,85,85.0,84.0,Pass
6517,75,50,85,85,50,69.0,71.5,Fail
6518,50,50,95,50,85,66.0,78.5,Pass
6519,85,65,95,85,50,76.0,78.5,Pass
6520,75,50,50,75,75,65.0,65.0,Fail
6521,50,85,85,95,85,80.0,74.5,Fail
6522,75,65,50,85,65,68.0,62.0,Fail
6523,85,65,50,65,65,66.0,65.0,Fail
6524,95,65,85,95,95,87.0,91.0,Pass
6525,95,75,75,65,65,75.0,78.0,Pass
6526,95,65,95,95,95,89.0,95.0,Pass
6527,65,65,95,85,65,75.0,77.0,Pass
6528,85,85,85,65,85,81.0,85.0,Pass
6529,95,65,95,85,50,78.0,81.5,Pass
6530,85,75,50,85,75,74.0,68.0,Fail
6531,95,50,95,50,85,75.0,92.0,Pass
6532,75,50,50,75,75,65.0,65.0,Fail
6533,65,50,75,50,50,58.0,64.5,Fail
6534,75,50,75,85,65,70.0,72.0,Fail
6535,65,50,50,85,75,65.0,62.0,Fail
6536,75,85,85,95,95,87.0,85.0,Pass
6537,95,95,50,75,50,73.0,63.5,Fail
6538,75,75,75,85,75,77.0,75.0,Pass
6539,65,95,85,65,50,72.0,68.5,Fail
6540,95,65,75,50,85,74.0,84.0,Pass
6541,75,50,65,65,75,66.0,71.0,Fail
6542,75,50,95,75,85,76.0,86.0,Pass
6543,85,75,95,65,95,83.0,92.0,Pass
6544,50,50,95,75,65,67.0,72.5,Fail
6545,65,85,75,50,50,65.0,64.5,Fail
6546,65,65,50,85,65,66.0,59.0,Fail
6547,75,50,85,95,85,78.0,82.0,Pass
6548,50,75,75,85,50,67.0,60.0,Fail
6549,65,75,65,50,85,68.0,71.0,Fail
6550,85,95,65,95,85,85.0,77.0,Pass
6551,50,95,65,65,75,70.0,63.5,Fail
6552,75,50,50,95,65,67.0,62.0,Fail
6553,75,50,85,95,65,74.0,76.0,Pass
6554,65,95,65,50,85,72.0,71.0,Fail
6555,95,65,75,65,50,70.0,73.5,Fail
6556,65,65,85,85,85,77.0,79.0,Pass
6557,95,65,85,75,85,81.0,88.0,Pass
6558,95,50,75,75,75,74.0,81.0,Pass
6559,95,75,95,95,65,85.0,86.0,Pass
6560,75,75,95,85,65,79.0,80.0,Pass
6561,50,65,75,75,85,70.0,70.5,Fail
6562,75,85,50,65,85,72.0,68.0,Fail
6563,50,50,50,75,50,55.0,50.0,Fail
6564,95,65,85,75,65,77.0,82.0,Pass
6565,65,50,75,75,85,70.0,75.0,Pass
6566,50,75,75,85,95,76.0,73.5,Fail
6567,65,85,85,50,50,67.0,68.5,Fail
6568,75,50,85,75,95,76.0,85.0,Pass
6569,85,75,50,50,95,71.0,74.0,Fail
6570,50,65,65,65,95,68.0,69.5,Fail
6571,50,65,50,85,85,67.0,60.5,Fail
6572,85,85,95,95,75,87.0,86.0,Pass
6573,95,75,50,95,50,73.0,63.5,Fail
6574,95,85,85,95,50,82.0,77.5,Pass
6575,50,95,50,50,95,68.0,63.5,Fail
6576,75,50,95,75,65,72.0,80.0,Pass
6577,50,50,95,75,85,71.0,78.5,Pass
6578,75,85,85,50,85,76.0,82.0,Pass
6579,50,50,95,95,75,73.0,75.5,Pass
6580,65,50,65,75,75,66.0,68.0,Fail
6581,50,85,85,75,95,78.0,77.5,Pass
6582,50,65,85,95,65,72.0,68.5,Fail
6583,85,95,95,95,75,89.0,86.0,Pass
6584,95,95,50,50,95,77.0,77.0,Pass
6585,95,85,65,65,85,79.0,80.0,Pass
6586,50,50,65,85,50,60.0,56.0,Fail
6587,50,95,95,65,95,80.0,81.5,Pass
6588,95,65,85,50,85,76.0,88.0,Pass
6589,95,50,65,75,85,74.0,80.0,Pass
6590,75,75,65,95,50,72.0,63.5,Fail
6591,85,75,50,75,65,70.0,65.0,Fail
6592,95,65,50,85,95,78.0,77.0,Pass
6593,85,65,95,75,65,77.0,83.0,Pass
6594,50,95,75,75,65,72.0,64.5,Fail
6595,95,65,50,95,85,78.0,74.0,Fail
6596,85,85,65,85,95,83.0,80.0,Pass
6597,85,95,95,95,95,93.0,92.0,Pass
6598,95,50,75,65,85,74.0,84.0,Pass
6599,65,75,85,75,75,75.0,76.0,Pass
6600,50,65,75,65,95,70.0,73.5,Fail
6601,75,50,95,65,75,72.0,83.0,Pass
6602,95,85,75,50,50,71.0,73.5,Fail
6603,65,75,50,50,85,65.0,65.0,Fail
6604,50,75,50,95,50,64.0,50.0,Fail
6605,85,85,85,85,75,83.0,82.0,Pass
6606,75,85,50,85,50,69.0,57.5,Fail
6607,85,85,50,50,85,71.0,71.0,Fail
6608,85,65,65,95,95,81.0,80.0,Pass
6609,75,85,95,85,65,81.0,80.0,Pass
6610,50,85,75,85,95,78.0,73.5,Fail
6611,75,85,50,50,85,69.0,68.0,Fail
6612,95,85,95,65,95,87.0,95.0,Pass
6613,50,85,50,65,50,60.0,50.0,Fail
6614,95,95,95,95,50,86.0,81.5,Pass
6615,95,50,50,95,50,68.0,63.5,Fail
6616,50,65,85,95,50,69.0,64.0,Fail
6617,65,85,75,50,85,72.0,75.0,Pass
6618,75,95,95,65,75,81.0,83.0,Pass
6619,95,95,65,50,65,74.0,74.0,Fail
6620,65,65,50,95,75,70.0,62.0,Fail
6621,65,50,65,50,65,59.0,65.0,Fail
6622,65,65,65,85,85,73.0,71.0,Fail
6623,50,95,75,65,50,67.0,60.0,Fail
6624,75,50,75,50,75,65.0,75.0,Pass
6625,85,65,65,65,65,69.0,71.0,Fail
6626,65,85,95,95,85,85.0,83.0,Pass
6627,50,65,50,65,65,59.0,54.5,Fail
6628,50,85,95,50,95,75.0,81.5,Pass
6629,95,65,65,75,50,70.0,69.5,Fail
6630,95,75,65,95,50,76.0,69.5,Fail
6631,95,50,75,85,85,78.0,84.0,Pass
6632,85,65,50,75,50,65.0,60.5,Fail
6633,85,95,65,75,65,77.0,71.0,Fail
6634,95,95,75,95,95,91.0,87.0,Pass
6635,50,85,65,75,65,68.0,60.5,Fail
6636,85,75,75,85,85,81.0,81.0,Pass
6637,95,65,50,65,85,72.0,74.0,Fail
6638,50,95,95,50,75,73.0,75.5,Pass
6639,85,95,65,95,50,78.0,66.5,Fail
6640,65,75,85,85,85,79.0,79.0,Pass
6641,65,75,65,95,75,75.0,68.0,Fail
6642,65,75,50,95,65,70.0,59.0,Fail
6643,65,65,50,50,95,65.0,68.0,Fail
6644,65,85,95,95,65,81.0,77.0,Pass
6645,95,50,85,95,85,82.0,88.0,Pass
6646,95,95,95,75,50,82.0,81.5,Pass
6647,75,95,50,95,50,73.0,57.5,Fail
6648,95,85,50,85,75,78.0,71.0,Fail
6649,50,65,50,65,50,56.0,50.0,Fail
6650,95,50,50,65,50,62.0,63.5,Fail
6651,50,65,85,75,95,74.0,77.5,Pass
6652,95,50,75,50,85,71.0,84.0,Pass
6653,65,50,75,50,50,58.0,64.5,Fail
6654,85,65,85,65,95,79.0,88.0,Pass
6655,75,65,75,50,65,66.0,72.0,Fail
6656,75,65,50,75,75,68.0,65.0,Fail
6657,65,95,50,75,50,67.0,54.5,Fail
6658,75,50,75,75,85,72.0,78.0,Pass
6659,95,50,50,75,65,67.0,68.0,Fail
6660,50,65,50,50,65,56.0,54.5,Fail
6661,95,95,95,75,75,87.0,89.0,Pass
6662,65,50,85,75,85,72.0,79.0,Pass
6663,75,95,50,75,65,72.0,62.0,Fail
6664,75,75,50,95,50,69.0,57.5,Fail
6665,65,50,50,85,85,67.0,65.0,Fail
6666,50,75,65,50,65,61.0,60.5,Fail
6667,65,65,75,85,95,77.0,78.0,Pass
6668,85,75,65,50,75,70.0,74.0,Fail
6669,95,50,75,50,95,73.0,87.0,Pass
6670,95,75,50,50,95,73.0,77.0,Pass
6671,50,50,65,65,85,63.0,66.5,Fail
6672,95,50,65,95,75,76.0,77.0,Pass
6673,75,85,95,50,50,71.0,75.5,Pass
6674,85,50,50,95,75,71.0,68.0,Fail
6675,65,95,50,75,50,67.0,54.5,Fail
6676,95,95,95,65,50,80.0,81.5,Pass
6677,75,50,65,85,85,72.0,74.0,Fail
6678,75,50,85,85,65,72.0,76.0,Pass
6679,65,85,65,75,95,77.0,74.0,Fail
6680,95,65,65,65,50,68.0,69.5,Fail
6681,95,50,65,75,50,67.0,69.5,Fail
6682,85,95,75,75,50,76.0,70.5,Fail
6683,50,65,75,85,50,65.0,60.0,Fail
6684,95,95,85,95,65,87.0,82.0,Pass
6685,75,50,85,50,65,65.0,76.0,Pass
6686,75,85,65,95,95,83.0,77.0,Pass
6687,50,65,85,65,95,72.0,77.5,Pass
6688,75,50,95,65,95,76.0,89.0,Pass
6689,85,75,85,95,65,81.0,79.0,Pass
6690,65,50,65,50,95,65.0,74.0,Fail
6691,50,75,95,75,95,78.0,81.5,Pass
6692,65,95,75,65,50,70.0,64.5,Fail
6693,50,50,85,75,85,69.0,74.5,Fail
6694,50,65,50,95,75,67.0,57.5,Fail
6695,50,95,65,65,95,74.0,69.5,Fail
6696,75,65,85,75,85,77.0,82.0,Pass
6697,75,75,50,75,85,72.0,68.0,Fail
6698,65,50,50,50,75,58.0,62.0,Fail
6699,85,65,50,65,65,66.0,65.0,Fail
6700,75,95,50,85,50,71.0,57.5,Fail
6701,75,85,65,75,65,73.0,68.0,Fail
6702,65,75,95,75,75,77.0,80.0,Pass
6703,75,85,65,65,65,71.0,68.0,Fail
6704,85,75,75,95,75,81.0,78.0,Pass
6705,75,85,50,65,65,68.0,62.0,Fail
6706,95,75,65,65,85,77.0,80.0,Pass
6707,85,85,50,75,65,72.0,65.0,Fail
6708,75,50,50,85,75,67.0,65.0,Fail
6709,75,95,95,50,85,80.0,86.0,Pass
6710,50,50,75,95,95,73.0,73.5,Fail
6711,75,75,50,65,50,63.0,57.5,Fail
6712,75,85,95,65,65,77.0,80.0,Pass
6713,50,50,95,50,65,62.0,72.5,Fail
6714,65,65,95,75,50,70.0,72.5,Fail
6715,95,50,95,50,50,68.0,81.5,Pass
6716,75,65,65,95,50,70.0,63.5,Fail
6717,95,95,95,50,85,84.0,92.0,Pass
6718,50,75,85,65,75,70.0,71.5,Fail
6719,50,95,95,50,95,77.0,81.5,Pass
6720,95,75,75,75,65,77.0,78.0,Pass
6721,75,50,75,65,85,70.0,78.0,Pass
6722,75,65,75,65,50,66.0,67.5,Fail
6723,85,75,85,85,95,85.0,88.0,Pass
6724,95,65,75,95,50,76.0,73.5,Fail
